alpha_2,alpha_3,analytics_storage,brand,browser,current_progress,engagement_time_msec,event_origin,event_time,event_type,flag,ga_session_id,install_store,localization_id,location,model,model_number,name,numeric,official_name,os,place,selection,session_number,specification,state,user_action_detail,user_id,user_params/brand,user_params/campaign_name,user_params/context,user_params/dclid,user_params/gclid,user_params/is_active_user,user_params/marketing_id,user_params/medium,user_params/model,user_params/model_number,user_params/os,user_params/source,user_params/specification,user_params/srsltid,user_params/term,user_params/transaction_id,value
NL,NLD,,Xiaomi,,,,,1703265983779,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703265986600,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703265993055,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
LU,LUX,Yes,Xiaomi,,,19529.0,auto,1703266041208,App Closed,🇱🇺,,Null,en,Search Results,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,8.0,,-1,Ultra,7.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,81.0
LU,LUX,Yes,Xiaomi,,,37269.0,auto,1703266045808,App Opened,🇱🇺,,Null,es,Settings,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,8.0,,,Ultra,4.0,Checked Notifications,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,63.0
NL,NLD,Yes,Google,,,39922.0,auto,1703266184723,Content Viewed,🇳🇱,,Null,es,,N,11,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,9.0,Shared Content,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,96.0
NL,NLD,Yes,Xiaomi,,,64057.0,auto,1703266205490,App Closed,🇳🇱,,Null,en,Search Results,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,3.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,26.0
NL,NLD,Yes,Xiaomi,,,10989.0,auto,1703266207383,Click,🇳🇱,,Null,en,,MP,14,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Pro,7.0,Searched,bfK8Orf8AuCtKThA,Xiaomi,,,,,,4DIrM8sGBNI6,,MP,14,Android,,Pro,,,,57.0
NL,NLD,,Xiaomi,,,,,1703266209883,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
LU,LUX,Yes,Xiaomi,,,72896.0,auto,1703266247515,Content Viewed,🇱🇺,,Null,es,Settings,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,3.0,,-1,Ultra,2.0,Checked Notifications,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,93.0
LU,LUX,Yes,Xiaomi,,,12858.0,auto,1703266296557,Long Press,🇱🇺,,Null,es,Home Screen,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,8.0,,-1,Ultra,3.0,Viewed User Profile,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,89.0
LU,LUX,Yes,Xiaomi,,,66012.0,auto,1703266398271,Content Shared,🇱🇺,,Null,en,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,8.0,,,Ultra,5.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,60.0
NL,NLD,,Xiaomi,,,,,1703266407558,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Google,,,37806.0,auto,1703266426750,Content Viewed,🇳🇱,,Null,en,,N,11,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,3.0,Viewed User Profile,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,75.0
NL,NLD,,Xiaomi,,,,,1703266432170,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703266443131,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,45080.0,auto,1703266457730,Long Press,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,3.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,37.0
FR,FRA,Yes,Xiaomi,,,73482.0,auto,1703266480838,Content Viewed,🇫🇷,,Null,es,Notifications,L,14,France,250,French Republic,Android,3.0,,-1,SE,7.0,Checked Notifications,QxCaOrdlL6lAIVwW,Xiaomi,,,,,,rT1aLO7SZFVN,,L,14,Android,,SE,,,,80.0
NL,NLD,,Xiaomi,,,,,1703266550499,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,53250.0,auto,1703266603021,Content Viewed,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,2.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,24.0
NL,NLD,,Xiaomi,,,,,1703266727710,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,94895.0,auto,1703266832459,Search Initiated,🇳🇱,{{ga-sid}},Null,en,Notifications,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,3.0,Viewed Article,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,45.0
LU,LUX,Yes,Xiaomi,,,40644.0,auto,1703266951696,Click,🇱🇺,,Null,es,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,-1.0,,,Ultra,6.0,Searched,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,59.0
NL,NLD,,Xiaomi,,,,,1703266954218,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703267067318,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
FR,FRA,Yes,Google,,,58499.0,auto,1703267068815,Double Tap,🇫🇷,,Null,es,,L,13,France,250,French Republic,Android,8.0,,,X,7.0,,xUPGCcZhUUyJFf70,Google,,,,,,S7VqvfHlQLQl,,L,13,Android,,X,,,,81.0
NL,NLD,Yes,Xiaomi,,,13157.0,auto,1703267105645,Swipe,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,6.0,Checked Notifications,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,89.0
NL,NLD,Yes,Xiaomi,,,21739.0,auto,1703267233724,Long Press,🇳🇱,,Null,es,Settings,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,6.0,Toggled Dark Mode,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,63.0
NL,NLD,Yes,Xiaomi,,,34749.0,auto,1703267271086,Scroll,🇳🇱,{{ga-sid}},Null,es,Search Results,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,3.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,51.0
NL,NLD,,Xiaomi,,,,,1703267315153,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,988.0,auto,1703267360186,Content Shared,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,9.0,Shared Content,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,38.0
NL,NLD,Yes,Xiaomi,,,1604.0,auto,1703267411701,Scroll,🇳🇱,,Null,es,Profile,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,9.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,65.0
NL,NLD,Yes,Xiaomi,,,77320.0,auto,1703267468302,Content Viewed,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,9.0,Toggled Dark Mode,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,64.0
LU,LUX,Yes,Xiaomi,,,86674.0,auto,1703267596749,App Closed,🇱🇺,,Null,es,Feed,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,34.0,TRUE,,Ultra,2.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,50.0
IS,ISL,Yes,Xiaomi,,,46519.0,auto,1703267597984,Search Initiated,🇮🇸,,Null,es,,L,15,Iceland,352,Republic of Iceland,Android,3.0,,,SE,7.0,Clicked Advertisement,35S2HnzvnfNDAYlZ,Xiaomi,,,,,,8v4NbPWyGK1w,,L,15,Android,,SE,,,,57.0
NL,NLD,Yes,Xiaomi,,,87237.0,auto,1703267650687,Content Viewed,🇳🇱,,Null,es,Feed,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,8.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,82.0
NL,NLD,Yes,Xiaomi,,,71111.0,auto,1703267682693,Search Initiated,🇳🇱,,Null,en,Search Results,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,3.0,Checked Notifications,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,94.0
NL,NLD,Yes,Xiaomi,,,26337.0,auto,1703267918703,Long Press,🇳🇱,,Null,en,Feed,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,9.0,Viewed Article,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,45.0
NL,NLD,Yes,Xiaomi,,,5834.0,auto,1703267969070,Search Initiated,🇳🇱,,Null,en,Home Screen,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,TRUE,-1,SE,8.0,Clicked Advertisement,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,63.0
NL,NLD,Yes,Google,,,16725.0,auto,1703268031524,Click,🇳🇱,,Null,es,,N,11,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,2.0,,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,86.0
NL,NLD,Yes,Xiaomi,,,4821.0,auto,1703268111112,Double Tap,🇳🇱,,Null,en,Search Results,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,6.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,18.0
NL,NLD,,Xiaomi,,,,,1703268163025,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Google,,,37537.0,auto,1703268210436,Double Tap,🇳🇱,,Null,es,,N,11,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,1.0,Clicked Advertisement,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,38.0
NL,NLD,Yes,Xiaomi,,,92966.0,auto,1703268326803,Scroll,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,1.0,Checked Notifications,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,92.0
NL,NLD,Yes,Xiaomi,,,74236.0,auto,1703268498668,Click,🇳🇱,,Null,en,Content Page,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,7.0,Shared Content,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,69.0
LU,LUX,Yes,Xiaomi,,,59573.0,auto,1703268507115,Search Initiated,🇱🇺,,Null,es,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,34.0,,,Ultra,8.0,Shared Content,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,48.0
NL,NLD,,Xiaomi,,,,,1703268532294,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,36219.0,auto,1703268567611,Content Viewed,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,TRUE,,SE,6.0,Viewed Article,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,85.0
NL,NLD,Yes,Xiaomi,,,86035.0,auto,1703268617187,Scroll,🇳🇱,,Null,en,Feed,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,3.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,18.0
NL,NLD,Yes,Google,,,93496.0,auto,1703268818965,App Opened,🇳🇱,,Null,es,,N,11,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,9.0,Viewed Article,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,29.0
NL,NLD,,Xiaomi,,,,,1703268870634,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703269120651,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,18810.0,auto,1703269343295,Swipe,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,SE,4.0,Toggled Dark Mode,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,81.0
NL,NLD,,Xiaomi,,,,,1703269398982,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
LU,LUX,Yes,Xiaomi,,,83511.0,auto,1703269581390,App Opened,🇱🇺,,Null,en,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,8.0,,,Ultra,6.0,Viewed Article,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,61.0
NL,NLD,,Xiaomi,,,,,1703269623250,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Google,,,41344.0,auto,1703269680728,Content Viewed,🇳🇱,,Null,en,Notifications,N,11,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,SE,0.0,,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,90.0
LU,LUX,Yes,Xiaomi,,,88408.0,auto,1703269694229,Scroll,🇱🇺,,Null,es,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,3.0,,-1,Ultra,8.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,31.0
NL,NLD,,Xiaomi,,,,,1703269721001,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703269877075,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,63246.0,auto,1703270125805,Swipe,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,1.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,19.0
NL,NLD,Yes,Xiaomi,,,28754.0,auto,1703270312934,Search Initiated,🇳🇱,,Null,en,Content Page,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,2.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,62.0
NL,NLD,,Xiaomi,,,,,1703270328131,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Google,,,80693.0,auto,1703270334391,App Opened,🇳🇱,,Null,es,Settings,N,11,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,5.0,Checked Notifications,9YITXmtFr7uHvcyM,Google,,,,,,CqMyAEyWGvjY,,N,11,Android,,SE,,,,43.0
NL,NLD,,Xiaomi,,,,,1703270366339,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
LU,LUX,Yes,Xiaomi,,,19059.0,auto,1703270462664,Content Shared,🇱🇺,,Null,es,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,34.0,,,Ultra,2.0,Toggled Dark Mode,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,76.0
LU,LUX,Yes,Xiaomi,,,94968.0,auto,1703270542477,Search Initiated,🇱🇺,,Null,en,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,3.0,,,Ultra,1.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,37.0
NL,NLD,,Xiaomi,,,,,1703270550817,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,24687.0,auto,1703270624690,Double Tap,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,3.0,Clicked Advertisement,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,26.0
NL,NLD,,Xiaomi,,,,,1703270635167,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,,Xiaomi,,,,,1703270695729,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,55863.0,auto,1703270729661,App Opened,🇳🇱,{{ga-sid}},Null,en,Home Screen,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,SE,6.0,Viewed User Profile,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,31.0
LU,LUX,Yes,Xiaomi,,,73029.0,auto,1703270793824,Scroll,🇱🇺,,Null,es,Search Results,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,-1.0,,,Ultra,4.0,,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,78.0
NL,NLD,,Xiaomi,,,,,1703270818001,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
LU,LUX,Yes,Xiaomi,,,77950.0,auto,1703270859058,Swipe,🇱🇺,,Null,es,,L,13,Luxembourg,442,Grand Duchy of Luxembourg,Android,-1.0,,-1,Ultra,7.0,Viewed User Profile,DGuXMmtTqPwlUfj1,Xiaomi,,,,,,ANZfIHLbfsCh,,L,13,Android,,Ultra,,,,30.0
NL,NLD,Yes,Xiaomi,,,10975.0,auto,1703270928302,App Closed,🇳🇱,{{ga-sid}},Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,6.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,94.0
GB,GBR,Yes,Google,,,80984.0,auto,1703270938675,Click,🇬🇧,,Null,en,Content Page,N,11,United Kingdom,826,United Kingdom of Great Britain and Northern Ireland,Android,8.0,,,,5.0,Viewed User Profile,o9KHTE4zEZS4739z,Google,,,,,,t908AUA8fhBq,,N,11,Android,,,,,,71.0
NL,NLD,Yes,Xiaomi,,,59770.0,auto,1703270962529,App Closed,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,5.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,31.0
NL,NLD,Yes,Xiaomi,,,82891.0,auto,1703271010302,Content Viewed,🇳🇱,,Null,es,Feed,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,1.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,53.0
IL,ISR,,Google,,,,,1703271154830,,🇮🇱,,,,,N,12,Israel,376,State of Israel,Android,,,,Pro,,,lvUIDZ10IkyMFjsp,Google,,,,,,9xu9VDtD11CF,,N,12,Android,,Pro,,,,
NL,NLD,,Xiaomi,,,,,1703271388022,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,81286.0,auto,1703271646956,App Opened,🇳🇱,,Null,en,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,2.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,45.0
NL,NLD,Yes,Xiaomi,,,38543.0,auto,1703271794741,Scroll,🇳🇱,,Null,es,Profile,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,SE,2.0,Clicked Advertisement,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,36.0
NL,NLD,Yes,Xiaomi,,,99088.0,auto,1703271833087,Double Tap,🇳🇱,,Null,en,Content Page,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,1.0,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,40.0
NL,NLD,undefined,Xiaomi,,,22983.0,auto,1703271945528,Swipe,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,8.0,Clicked Advertisement,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,91.0
FR,FRA,Yes,Xiaomi,,,75627.0,auto,1703272295950,App Closed,🇫🇷,,Null,es,Feed,L,14,France,250,French Republic,Android,-1.0,,,SE,8.0,,QxCaOrdlL6lAIVwW,Xiaomi,,,,,,rT1aLO7SZFVN,,L,14,Android,,SE,,,,51.0
NL,NLD,,Xiaomi,,,,,1703272400038,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
NL,NLD,Yes,Xiaomi,,,46279.0,auto,1703272412227,Content Shared,🇳🇱,,Null,es,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,5.0,Clicked Advertisement,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,53.0
NL,NLD,Yes,Xiaomi,,,66523.0,auto,1703272423975,Search Initiated,🇳🇱,,Null,en,Settings,L,12,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,8.0,Searched,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,65.0
NL,NLD,,Xiaomi,,,,,1703272449259,,🇳🇱,,,,,L,12,Netherlands,528,Kingdom of the Netherlands,Android,,,,SE,,,TPy4ngAwCGhLL3zR,Xiaomi,,,,,,VDTdDEdH6waN,,L,12,Android,,SE,,,,
